BookURI	BookCats	BookID	BookTitle	AuthorID	AuthorNam	EditorID	EditorNam	TranslID	TranslNam	BookRel
1450QustandiRizq.MusiqaSharqiyya.Hindawi25183963	arts	25183963	الموسيقى الشرقية والغناء العربي	83806048	قسطندي رزق	None	None	None	None	None
1450RadwaMuhsin.HawlCalamFiThamaninYawm.Hindawi72647050	literature	72647050	حول العالم في ٨٠ يومًا	59497080	جول فيرن	53609040	هبة نجيب مغربي	80817270	رضوى محسن	1322JulesVerne.TourDuMondeEn80Jours (TRANSL)
1450RadwaMuhsin.MughamaratBobWhite.Hindawi93947286	children.stories	93947286	مُغَامَرَاتُ بوب وايت	58681390	ثورنتون دبليو برجس	30648375	مروة عبد الفتاح شحاتة	80817270	رضوى محسن	1385ThorntonWaldoBurgess.BobWhite (TRANSL)
1450RashaSalahDakhakhni.AwailKharif.Hindawi48616852	novels	48616852	أوائل الخريف: قصة سيدة راقية	52086240	لويس برومفيلد	51613802	محمد حامد درويش	97092460	رشا صلاح الدخاخني	1375LouisBromfield.EarlyAutumn (TRANSL)
1450RashaSalahDakhakhni.AynTusnacMalabis.Hindawi31306851	social.sciences	31306851	أين تُصنع ملابسنا؟: رحلةٌ حول العالَم لمقابَلة صنَّاع الملابس‎	80720380	كيلسي تيمرمان	29797462	هاني فتحي سليمان	97092460	رشا صلاح الدخاخني	1450KelseyTimmerman.WhereAmIWearing (TRANSL)
1450RashaSalahDakhakhni.LawhatRubensMasruqa.Hindawi28153725	detective.fiction	28153725	لغز لوحة روبنز المسروقة	93163742	جاك فوتريل	18571738	محمد فتحي خضر	97092460	رشا صلاح الدخاخني	1330JacquesFutrelle.StolenRubens (TRANSL)
1450RashaSalahDakhakhni.LughzCiqdMafqud.Hindawi42475809	detective.fiction	42475809	لغز العِقد المفقود	93163742	جاك فوتريل	37038490	نيرة محمد صبري	97092460	رشا صلاح الدخاخني	1330JacquesFutrelle.MissingNecklace (TRANSL)
1450RashaSalahDakhakhni.LughzRadiyumMafqud.Hindawi96974046	detective.fiction	96974046	لغز الراديوم المفقود	93163742	جاك فوتريل	18571738	محمد فتحي خضر	97092460	رشا صلاح الدخاخني	1330JacquesFutrelle.LostRadium (TRANSL)
1450RashaSalahDakhakhni.SanicMucjizat.Hindawi27403814	science.fiction	27403814	صانع المعجزات	83597359	هربرت جورج ويلز	72975737	شيماء طه الريدي	97092460	رشا صلاح الدخاخني	1365HerbertGeorgeWells.ManWhoCouldWorkMiracles (TRANSL)
1450RashaSalahDakhakhni.TadrisMutamarkizHawlMutacallim.Hindawi16286942	social.sciences	16286942	التدريس المُتمركِز حول المُتعلِّم‎: خمسة تغييرات أساسية في عملية التدريس	28691429	ماريلين وايمر	18571738	محمد فتحي خضر	97092460	رشا صلاح الدخاخني	1450MaryellenWeimer.LearnerCenteredLearning (TRANSL)
1450RashaSalahDakhakhni.WadiCanakib.Hindawi72752962	science.fiction	72752962	وادي العناكب	83597359	هربرت جورج ويلز	93720406	نيڤين عبد الرؤوف	97092460	رشا صلاح الدخاخني	1365HerbertGeorgeWells.ValleyOfSpiders (TRANSL)
1450RashaSalahDakhakhni.ZahratUrkidGhariba.Hindawi82472790	science.fiction	82472790	زهرة الأوركيد الغريبة	83597359	هربرت جورج ويلز	73586958	مصطفى محمد فؤاد	97092460	رشا صلاح الدخاخني	1365HerbertGeorgeWells.FloweringStrangeOrchid (TRANSL)
1450RashidCalawi.FalsafaBiSiratMuannath.Hindawi61731841	philosophy	61731841	الفلسفة بصيغة المؤنث	53597570	رشيد العلوي	None	None	None	None	None
1450RihabSalahDin.CabqariyyaMuqaddimaQasira.Hindawi49519719	social.sciences	49519719	العبقرية: مقدمة قصيرة جدًّا	96802481	أندرو روبنسون	46097241	هبة عبد العزيز غانم	39241484	رحاب صلاح الدين	1450AndrewRobinson.GeniusShortIntro (TRANSL)
1450RihabSalahDin.DurusMubassataFiIqtisad.Hindawi60808479	economics	60808479	دروس مبسطة في الاقتصاد	85935809	روبرت ميرفي	83703904	شيماء عبد الحكيم طه	39241484	رحاب صلاح الدين	1450RobertMurphy.LessonsForYoungEconomist (TRANSL)
1450RihabSalahDin.FashiyyaMuqaddimaQasira.Hindawi31938207	politics	31938207	الفاشية: مقدمة قصيرة جدًّا	28151742	كيفن باسمور	18393159	ضياء ورَّاد	39241484	رحاب صلاح الدين	1450KevinPassmore.FascismShortIntro (TRANSL)
1450RihabSalahDin.HaqaiqAkhtaAkadhib.Hindawi71426961	economics	71426961	حقائق وأخطاء وأكاذيب: السياسة والاقتصاد في عالم متغير	31496962	جچيجوش كوودكو	53746192 :: 83703904	محمد إبراهيم الجندي :: شيماء عبد الحكيم طه	39241484	رحاب صلاح الدين	1450GrzegorzKolodko.TruthErrorsLies (TRANSL)
1450RihabSalahDin.MachiavelliMuqaddimaQasira.Hindawi85095829	biographies	85095829	مكيافيللي: مقدمة قصيرة جدًّا	52419186	كوينتن سكينر	29797462	هاني فتحي سليمان	39241484	رحاب صلاح الدين	1450QuentinSkinner.MachiavelliShortIntro (TRANSL)
1450RihabSalahDin.RaqsatZilalSacida.Hindawi69726069	literature	69726069	رقصة الظلال السعيدة	20803159	أليس مونرو	18393159	ضياء ورَّاد	39241484 :: 30648375	رحاب صلاح الدين :: مروة عبد الفتاح شحاتة	1450AliceMunro.DanceOfHappyShades (TRANSL)
1450RihabSalahDin.SihrMuqaddimaQasira.Hindawi28280869	social.sciences	28280869	السحر: مقدمة قصيرة جدًّا	19024268	أوين ديفيز	53609040	هبة نجيب مغربي	39241484	رحاب صلاح الدين	1450OwenDavies.MagicShortIntro (TRANSL)
1450RiyadHammadi.KhatawatFiNahr.Hindawi62505363	literature	62505363	خطوات في النهر نفسه	19315353	رياض حمَّادي‎	None	None	None	None	None
1450RiyadHammadi.LaYaftahunTabwibat.Hindawi96293159	literature	96293159	لا يفتحون التوابيت	19315353	رياض حمَّادي‎	None	None	None	None	None
1450SafiyaMukhtar.AlwanWaIstijabat.Hindawi50609495	psychology	50609495	الألوان والاستجابات البشرية	80292594	فيبر بيرين	53746192	محمد إبراهيم الجندي	25135729	صفية  مختار	1409FaberBirren.ColorAndHumanResponse (TRANSL)
1450SafiyaMukhtar.BudhiyyaMuqaddimaQasira.Hindawi61924240	philosophy	61924240	البوذية: مقدمة قصيرة جدًّا	19792047	داميان كيون	29797462	هاني فتحي سليمان	25135729	صفية  مختار	1450DamienKeown.BuddhismShortIntro (TRANSL)
1450SafiyaMukhtar.CaqlQalbShajaca.Hindawi74969797	business	74969797	العقل والقلب والشجاعة: ثلاث سمات تصنع منك قائدًا ناجحًا	74615358 :: 86369369 :: 19293530	ديفيد إل دوتليتش :: بيتر سي كايرو :: ستيفن إتش راينسميث	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1450DavidDotlich.HeadHeartGuts (TRANSL)
1450SafiyaMukhtar.EngelsMuqaddimaQasira.Hindawi92495959	philosophy	92495959	إنجلز: مقدمة قصيرة جدًّا	40206159	تيريل كارفر	73586958	مصطفى محمد فؤاد	25135729	صفية  مختار	1450TerrellCarver.EngelsShortIntro (TRANSL)
1450SafiyaMukhtar.FalsafaHindiyyaMuqaddimaQasira.Hindawi60946246	philosophy	60946246	الفلسفة الهنديَّة: مقدمة قصيرة جدًّا	62971585	سو هاميلتون	46097241	هبة عبد العزيز غانم	25135729	صفية  مختار	1450SueHamilton.IndianPhilosophyShortIntro (TRANSL)
1450SafiyaMukhtar.FarShaytani.Hindawi74138503	science.fiction	74138503	الفأر الشيطاني	73864618	إدوارد بيدج ميتشل	46097241	هبة عبد العزيز غانم	25135729	صفية  مختار	1345EdwardPageMitchell.DevilishRat (TRANSL)
1450SafiyaMukhtar.FiAcmaqSahiqa.Hindawi80850390	science.fiction	80850390	في الأعماق السحيقة	83597359	هربرت جورج ويلز	73586958	مصطفى محمد فؤاد	25135729	صفية  مختار	1365HerbertGeorgeWells.InTheAbyss (TRANSL)
1450SafiyaMukhtar.GhazatBahr.Hindawi75379628	science.fiction	75379628	غزاة البحر	83597359	هربرت جورج ويلز	72975737	شيماء طه الريدي	25135729	صفية  مختار	1365HerbertGeorgeWells.SeaRaiders (TRANSL)
1450SafiyaMukhtar.HalatTawamaynDow.Hindawi97240268	science.fiction	97240268	حالة التوءمين داو	73864618	إدوارد بيدج ميتشل	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1345EdwardPageMitchell.CaseOfTheDowTwins (TRANSL)
1450SafiyaMukhtar.IclanatWaTasmim.Hindawi30582583	arts :: business :: social.sciences	30582583	الإعلانات والتصميم: ابتكار الأفكار الإبداعية في وسائل الإعلام	39470513	روبِن لاندا	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1450RobinLanda.AdvertisingByDesign (TRANSL)
1450SafiyaMukhtar.ImbiraturiyyatNaml.Hindawi83594972	science.fiction	83594972	إمبراطورية النمل	83597359	هربرت جورج ويلز	29797462	هاني فتحي سليمان	25135729	صفية  مختار	1365HerbertGeorgeWells.EmpireOfAnts (TRANSL)
1450SafiyaMukhtar.JasadMasruq.Hindawi96403681	science.fiction	96403681	الجسد المسروق	83597359	هربرت جورج ويلز	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1365HerbertGeorgeWells.StolenBody (TRANSL)
1450SafiyaMukhtar.RajulBilaJasad.Hindawi42051490	science.fiction	42051490	رجل بلا جسد	73864618	إدوارد بيدج ميتشل	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1345EdwardPageMitchell.ManWithoutBody (TRANSL)
1450SafiyaMukhtar.SayyidZakhariyus.Hindawi14705258	science.fiction	14705258	السيد زخاريوس	59497080	جول فيرن	18571738	محمد فتحي خضر	25135729	صفية  مختار	1322JulesVerne.MaitreZacharius (TRANSL)
1450SafiyaMukhtar.ShitaWastJalid.Hindawi16850481	science.fiction	16850481	شتاء وسط الجليد	59497080	جول فيرن	46097241	هبة عبد العزيز غانم	25135729	صفية  مختار	1322JulesVerne.HivernageDansLesGlaces (TRANSL)
1450SafiyaMukhtar.SquidsCajuz.Hindawi59391869	science.fiction	59391869	سكويدز العجوز وسبيلر الصغير	73864618	إدوارد بيدج ميتشل	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1345EdwardPageMitchell.OldSquids (TRANSL)
1450SafiyaMukhtar.SufiyyaNashathaWaTarikhha.Hindawi27195297	history :: social.sciences	27195297	الصوفية: نشأتها وتاريخها	73950692	نايل جرين	73586958	مصطفى محمد فؤاد	25135729	صفية  مختار	1450NileGreen.Sufism (TRANSL)
1450SafiyaMukhtar.TabadulArwah.Hindawi84027914	science.fiction	84027914	تبادل الأرواح: الأمير ميكالسكوفيتش وعلاج الطبيب هاروود العجيب	73864618	إدوارد بيدج ميتشل	72975737	شيماء طه الريدي	25135729	صفية  مختار	1345EdwardPageMitchell.ExchangingTheirSouls (TRANSL)
1450SafiyaMukhtar.Tahawwul.Hindawi63817174	science.fiction	63817174	تحوُّل	74027594	ماري شيلي	92060751	جلال الدين عز الدين علي	25135729	صفية  مختار	1267MaryShelley.Transformation (TRANSL)
1450SafiyaMukhtar.TajribatKeinplatzKubra.Hindawi19302826	science.fiction	19302826	تجربة جامعة كاينبلاتس الكبرى	48202903	آرثر كونان دويل	46097241	هبة عبد العزيز غانم	25135729	صفية  مختار	1349ArthurConanDoyle.GreatKeinplatzExperiment (TRANSL)
1450SafiyaMukhtar.ThawraFiThaqafatAcmal.Hindawi26859183	business	26859183	ثورة في ثقافة الأعمال: دليل الشركات في القرن الحادي والعشرين	25295083	ويل ماكينيس	93720406	نيڤين عبد الرؤوف	25135729	صفية  مختار	1450WillMcInnis.CultureShock (TRANSL)
1450SafiyaMukhtar.UsusThaqafiyyaLiUmam.Hindawi26080506	history :: social.sciences	26080506	الأسس الثقافية للأمم: الهرمية والعهد والجمهورية	27461913	أنتوني دي سميث	75847252 :: 86352036	سارة عادل :: هبة عبد المولى أحمد	25135729	صفية  مختار	1437AnthonyDavidSmith.EthnicOriginsOfNations (TRANSL)
1450SafiyaMukhtar.WuthuqFiKhubara.Hindawi75060263	social.sciences	75060263	متى يمكن الوثوق في الخبراء؟: التمييز بين العلم الحقيقي والعلم الزائف في مجال التعليم	90826975	دانيال تي ويلينجهام	18571738	محمد فتحي خضر	25135729	صفية  مختار	1450DanielTWillingham.TrustExperts (TRANSL)
1450SaharKhawatimi.Say.Hindawi80508137	novels	80508137	ساي	40493752 :: 38696461 :: 40493752	سحر خواتمي :: هبة اعرابي :: سحر خواتمي #رسوم#	None	None	None	None	None
1450SairBasmaji.Tabrid.Hindawi61830848	history	61830848	التبريد في التراث العلمي العربي	48474625	سائر بصمه جي	None	None	None	None	None
1450SairBasmaji.TarikhCilmHarara.Hindawi81461536	history	81461536	تاريخ علم الحرارة: مراحل تطور مفاهيم الحرارة وتطبيقاتها وإسهامات العلماء العرب والمسلمين فيها	48474625	سائر بصمه جي	None	None	None	None	None
1450SairBasmaji.ZahiratMaddWaJazrBihar.Hindawi51419736	history	51419736	ظاهرة مد وجزر البحار في التراث العلمي العربي: مراحل تطور النظريات العلمية التي تفسر ظاهرة المد والجزر في البحار وإسهامات العلماء العرب والمسلمين فيها مع تحقيق مجموعة من المخطوطات العربية المتعلقة بالموضوع	48474625	سائر بصمه جي	None	None	None	None	None
1450SalahCabdCazizMiftah.CorotRaic.Hindawi27494684	science.fiction	27494684	كورو الرائع	73864618	إدوارد بيدج ميتشل	72975737	شيماء طه الريدي	60528583	صلاح عبد العزيز مفتاح	1345EdwardPageMitchell.WonderfulCorot (TRANSL)
1450SalahCabdCazizMiftah.CusbatDhawiShacrAhmar.Hindawi29414027	detective.fiction	29414027	عُصبة ذوي الشعر الأحمر	48202903	آرثر كونان دويل	18571738	محمد فتحي خضر	60528583	صلاح عبد العزيز مفتاح	1349ArthurConanDoyle.RedHeadedLeague (TRANSL)
1450SalahCabdCazizMiftah.HaqaiqQadiyyatRatcliff.Hindawi72586268	science.fiction	72586268	حقائق قضية راتكليف	73864618	إدوارد بيدج ميتشل	73586958	مصطفى محمد فؤاد	60528583	صلاح عبد العزيز مفتاح	1345EdwardPageMitchell.FactsInTheRatcliffCase (TRANSL)
1450SalahCabdCazizMiftah.LughzWadiBoscombe.Hindawi81792484	detective.fiction	81792484	لغز وادي بوسكومب	48202903	آرثر كونان دويل	72975737	شيماء طه الريدي	60528583	صلاح عبد العزيز مفتاح	1349ArthurConanDoyle.BoscombeValleyMystery (TRANSL)
1450SalahCabdCazizMiftah.QadiyyatHawiyya.Hindawi93692485	detective.fiction	93692485	قضية هوية	48202903	آرثر كونان دويل	72975737	شيماء طه الريدي	60528583	صلاح عبد العزيز مفتاح	1349ArthurConanDoyle.CaseOfIdentity (TRANSL)
1450SalahHilal.MalakFiManfaCumr.Hindawi24714736	literature	24714736	ملك في منفى العمر	74682953	أرنو جايجر	None	None	46260807	صلاح هلال	1450ArnoGeiger.AlteKoenig (TRANSL)
1450SamarYahya.FiCam2889.Hindawi90590479	science.fiction	90590479	في العام ٢٨٨٩	59497080	جول فيرن	29797462	هاني فتحي سليمان	90736371	سمر يحيى	1322JulesVerne.JourneeEn2889 (TRANSL)
1450SamarYahya.KhalidFani.Hindawi31528685	science.fiction	31528685	الخالد الفاني	74027594	ماري شيلي	73586958	مصطفى محمد فؤاد	90736371	سمر يحيى	1267MaryShelley.MortalImmortal (TRANSL)
